id,date,total_amount,subtotal_amount,tip_amount,shipping_amount,discount_amount,payment_method
9721,2021-12-12 23:26:47,1009.0,900.0,0.0,109.0,0.0,$1009.00
9712,2021-12-12 00:42:59,1109.0,970.0,0.0,139.0,0.0,$1109.00
